Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:1dcea8b0f8acab14,Introducing ChatGPT Images 2.5,"ChatGPT Images 2.5 helps turn your ideas, sketches, and reference photos into more personalized, polished images that better reflect your ideas.",OpenAI Official News & Blog,openai.com,https://openai.com/index/introducing-chatgpt-images-2-5,2026-09-08T11:30:00Z,,General AI,cluster:ev-184,https://openai.com/index/introducing-chatgpt-images-2-5
news:2c827cba158d2f26,On the Navier–Stokes Millennium Prize Problem,"We’re sharing an AI-generated solution to the Navier–Stokes Millennium Prize Problem, including a writeup and a formal proof in Lean.",OpenAI Official News & Blog,openai.com,https://openai.com/index/navier-stokes-solution,2026-09-08T10:00:00Z,,General AI,cluster:ev-185,https://openai.com/index/navier-stokes-solution
news:7948c39493cbd65e,Funding grants for new research into AI and teen development,"Apply now for OpenAI’s $5 million grant program supporting independent research on how generative AI affects teen development, well-being, and safety.",OpenAI Official News & Blog,openai.com,https://openai.com/index/teen-development-research-grants,2026-09-08T09:00:00Z,,Generative AI | Companies | Policy & Security,cluster:ev-186,https://openai.com/index/teen-development-research-grants
news:4a36ea7ba6bb268a,OpenAI expands initiatives to support journalism from classrooms to newsrooms,"OpenAI is expanding support for journalism with tools, training, and partnerships for students, educators, journalists, and news organizations.",OpenAI Official News & Blog,openai.com,https://openai.com/index/supporting-journalism-from-classrooms-to-newsrooms,2026-09-08T00:00:00Z,,Companies,cluster:ev-187,https://openai.com/index/supporting-journalism-from-classrooms-to-newsrooms
news:a1b72811dd254b50,1Password increases engineering productivity 21% with Codex,"Engineers at 1Password use Codex to rapidly build new features and internal tools, reaching production-readiness while maintaining rigorous security policies.",OpenAI Official News & Blog,openai.com,https://openai.com/index/1password,2026-09-08T00:00:00Z,,Policy & Security,cluster:ev-188,https://openai.com/index/1password
news:073b13b14ae0138b,Supporting independent journalism in Ukraine,"OpenAI, AIRPPU and WAN-IFRA launch an AI program to help Ukrainian news organizations strengthen innovation, resilience, and independent journalism.",OpenAI Official News & Blog,openai.com,https://openai.com/index/supporting-independent-journalism-in-ukraine,2026-09-07T00:00:00Z,,Companies,cluster:ev-189,https://openai.com/index/supporting-independent-journalism-in-ukraine
news:e0f75446731d598c,An Alien Mind,Jakub Pachocki reflects on increasingly capable AI and the challenge of keeping it aligned. He calls for stronger safeguards and international coordination.,OpenAI Official News & Blog,openai.com,https://openai.com/index/an-alien-mind,2026-09-06T09:00:00Z,,General AI,cluster:ev-190,https://openai.com/index/an-alien-mind
news:3784d7aba9718af9,Research acceleration: The view inside OpenAI,"Inside OpenAI, coding agents are reshaping AI research. Explore early data on agent usage, experiment velocity, task complexity, and research acceleration.",OpenAI Official News & Blog,openai.com,https://openai.com/index/research-acceleration-view-inside-openai,2026-09-06T08:00:00Z,,Agents | Companies,cluster:ev-191,https://openai.com/index/research-acceleration-view-inside-openai
news:fc40ddafdd41e0cc,Daybreak for Frontline Defenders: $1B to protect essential services,"OpenAI introduces Daybreak for Frontline Defenders. A $1 billion commitment expands access to frontier cyber AI, training, and support for essential services.",OpenAI Official News & Blog,openai.com,https://openai.com/index/daybreak-for-frontline-defenders,2026-09-03T13:15:00Z,,Companies,cluster:ev-192,https://openai.com/index/daybreak-for-frontline-defenders
news:325e9dcd840a97e9,Playco cut manual fixes 50% prototyping games with GPT-6 Astra,"Using GPT-6 Astra, Playco built three themed game prototypes from one grey box foundation and reported 50% fewer manual fixes than with the previous model.",OpenAI Official News & Blog,openai.com,https://openai.com/index/playco-game-prototyping-with-astra,2026-09-03T12:00:00Z,,AI Models,cluster:ev-193,https://openai.com/index/playco-game-prototyping-with-astra
news:9281d6906e8350b6,Legora reviewed 41 documents in minutes with GPT-6 Astra,"Legora used GPT-6 Astra to review 41 documents in minutes, find all four planted errors, and improve performance by nearly 40% in this financial-review workflow.",OpenAI Official News & Blog,openai.com,https://openai.com/index/legora-financial-statement-review-with-astra,2026-09-03T12:00:00Z,,AI Models,cluster:ev-194,https://openai.com/index/legora-financial-statement-review-with-astra
news:039a4975e102cb53,GPT-6 Astra: A new generation of intelligence,"Introducing GPT-6 Astra, our most intelligent and aligned model yet, with state-of-the-art capabilities across computer use, coding, cybersecurity, and science.",OpenAI Official News & Blog,openai.com,https://openai.com/index/gpt-6-astra,2026-09-03T11:00:00Z,,AI Models | Research,cluster:ev-180,https://openai.com/index/gpt-6-astra
news:39210f987919e80e,Safety overview: GPT-6 Astra,GPT-6 Astra is our most capable broadly deployed model and our first to reach the Critical level of cybersecurity capability under our Preparedness Framework.,OpenAI Official News & Blog,openai.com,https://openai.com/index/safety-overview-gpt-6-astra,2026-09-03T00:00:00Z,,AI Models | Developer Tools | Policy & Security,cluster:ev-195,https://openai.com/index/safety-overview-gpt-6-astra
news:3bda12e16fd31e0e,ATV Big Air Tour turned 3 days of work into 3 hours with ChatGPT,"ATV Big Air Tour uses ChatGPT Work to speed up marketing, merchandising, and more. It even turned merchandise photos into an inventory website in 15 minutes.",OpenAI Official News & Blog,openai.com,https://openai.com/index/atv-big-air-tour,2026-09-02T12:00:00Z,,General AI,cluster:ev-196,https://openai.com/index/atv-big-air-tour
news:b0cbef382238cdd5,How AI-native companies turn workflows into operating capability,"Basis, Clay, and Exa Labs use AI agents to improve onboarding, account management, and developer integrations. See what enterprise leaders can apply.",OpenAI Official News & Blog,openai.com,https://openai.com/index/ai-native-company-workflows,2026-09-01T17:00:00Z,,General AI,cluster:ev-197,https://openai.com/index/ai-native-company-workflows
news:dfe2f7f06070ffbc,AI for Societal Impact,Explore this collection to see how experts and local leaders are using AI breakthroughs to ensure everyone can share the opportunity of AI.,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/ai-for-societal-impact,2026-09-15T16:00:00Z,,General AI,cluster:ev-198,https://blog.google/innovation-and-ai/technology/ai/ai-for-societal-impact/
news:419a0d7bd8653188,Building AI to accelerate science and improve lives,The true measure of AI is who it helps. Here’s how it’s impacting lives today. We're focused on key areas where advanced technology can help make extraordinary progress …,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/ai-applications-science-people,2026-09-15T16:00:00Z,,General AI,cluster:ev-199,https://blog.google/innovation-and-ai/technology/ai/ai-applications-science-people/
news:7a00acf92df0c96e,AI for everyone in every language,"We’re moving beyond traditional text translation to build models that understand the world’s rich, living languages exactly as they are expressed.",Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/ai-for-every-language,2026-09-15T16:00:00Z,,General AI,cluster:ev-200,https://blog.google/innovation-and-ai/technology/ai/ai-for-every-language/
news:64730bcdfc3a3522,New insights from Google’s AI & Economy ATLAS,"We’ve translated ATLAS’s millions of global data points into an interactive, open-access experience.",Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/ai-economy-atlas-september-2026,2026-09-15T13:00:00Z,,Companies,cluster:ev-201,https://blog.google/innovation-and-ai/technology/ai/ai-economy-atlas-september-2026/
news:ff082bc32dcf39bf,"Watch astronaut Christina Koch and Google’s James Manyika discuss space, technology, and discovery.","Christina Koch sits down with James Manyika, Google’s Senior Vice President of Research, Labs, Technology & Society.",Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/dialogues-christina-koch,2026-09-14T19:00:00Z,,Companies,cluster:ev-202,https://blog.google/innovation-and-ai/technology/ai/dialogues-christina-koch/
news:fd1baec08311b505,DevFest is back,"DevFest 2026 is back and here’s how you can connect with one of the more than 800 global events to build, secure, and scale in the agentic AI era.",Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/developers-tools/devfest2026,2026-09-14T16:00:00Z,,General AI,cluster:ev-203,https://blog.google/innovation-and-ai/technology/developers-tools/devfest2026/
news:338a77b082d6e9b8,3 ways to prep for your next big race with Search,"Search can help runners get race-day ready with registration alerts, tailored training plans, and more.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/search/running-race-training-tips,2026-09-10T16:00:00Z,,General AI,cluster:ev-204,https://blog.google/products-and-platforms/products/search/running-race-training-tips/
news:77adb66885449411,Get ready for the game with new football features in Search,"Track live game feeds, explore detailed stats, and get custom fantasy recommendations directly in Search this season.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/search/football-features-google-search,2026-09-09T16:00:00Z,,General AI,cluster:ev-205,https://blog.google/products-and-platforms/products/search/football-features-google-search/
news:a7dff6d25b9078cb,Recreating a 70-year love story frame by frame,"Discover how filmmakers and Google DeepMind used AI to recreate a couple's unrecorded past in the short film ""Love, Rendered.""",Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/love-rendered-film,2026-09-09T16:00:00Z,,Companies,cluster:ev-206,https://blog.google/innovation-and-ai/technology/ai/love-rendered-film/
news:445c9f3e3d31d266,Proactive cyber defense for governments and enterprises,The Fairwind Program is a limited access program for governments and trusted partners to use our cyber defense tools.,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/safety-security/fairwind-program,2026-09-02T15:40:00Z,,General AI,cluster:ev-207,https://blog.google/innovation-and-ai/technology/safety-security/fairwind-program/
news:e6646933ca959a5f,The latest AI news we announced in August 2026,Here are Google’s latest AI updates from August 2026,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/google-ai-updates-august-2026,2026-09-01T20:45:00Z,,Companies,cluster:ev-208,https://blog.google/innovation-and-ai/technology/google-ai-updates-august-2026/
news:ab46a267f212840f,Try Google Pics: Easy image creation and editing in Google Workspace,"Built on our latest Nano Banana model, Google Pics — our image creation and editing tool — is now available.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/workspace/google-pics,2026-09-01T16:00:00Z,,AI Models | Companies,cluster:ev-209,https://blog.google/products-and-platforms/products/workspace/google-pics/
news:a7db6e12c1ae453b,3 new ways to plan and book travel in Search,"Book hotels and track airfares, plus view miles and rewards with AI Mode in Google Search.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/search/book-travel-ai-mode,2026-08-27T16:00:00Z,,Companies,cluster:ev-210,https://blog.google/products-and-platforms/products/search/book-travel-ai-mode/
news:0f881d1e2cf8e9d7,5 ways to upgrade your home decor with Google Search,"Learn how to use Google Search tools to find home decor inspiration, shop for furniture, and tackle DIY projects.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/search/home-decor-tips,2026-08-25T16:00:00Z,,Companies,cluster:ev-211,https://blog.google/products-and-platforms/products/search/home-decor-tips/
news:d96b4129d44ca7f6,5 new ways to level up your learning with Search,Here’s how you can use Google Search tools to study for classes and standardized tests.,Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/search/back-to-school-study-tools,2026-08-19T19:00:00Z,,Companies,cluster:ev-212,https://blog.google/products-and-platforms/products/search/back-to-school-study-tools/
news:3aca82d56d54fd7c,Get closer to the game with Gemini and Pixel,Google Gemini and Pixel partner with five global football clubs to elevate the fan matchday experience through AI and Smartphone Technology.,Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/gemini/google-gemini-pixel-football-club-partnerships,2026-08-17T08:00:00Z,,AI Models | Companies,cluster:ev-213,https://blog.google/products-and-platforms/products/gemini/google-gemini-pixel-football-club-partnerships/
news:e546c9507c4bdece,Bring your spreadsheet data to life with Sheets canvas,"Sheets canvas turns data into interactive dashboards, custom study trackers, seating charts, and more, all with a simple prompt.",Google DeepMind & Research Blog,blog.google,https://blog.google/products-and-platforms/products/workspace/sheets-canvas-for-google-sheets-spreadsheets,2026-08-13T16:45:00Z,,Generative AI,cluster:ev-214,https://blog.google/products-and-platforms/products/workspace/sheets-canvas-for-google-sheets-spreadsheets/
news:89df3427e525131a,"AMIE, our research medical AI system, demonstrates real-time clinical video consultation capabilities in a first-of-its-kind study.",Google introduces AMIE for real-time clinical video consultations in simulated settings.,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/models-and-research/google-research/amie-video-consultations,2026-08-11T17:00:00Z,,Companies,cluster:ev-215,https://blog.google/innovation-and-ai/models-and-research/google-research/amie-video-consultations/
news:013cf06e857ce80e,Evolve your marketing with new AI tools,Learn how new AI and agentic experiences across Google Ads and Google Analytics can simplify your marketing workflow.,Google DeepMind & Research Blog,blog.google,https://blog.google/products/ads-commerce/google-ads-analytics-ai-updates,2026-08-10T14:30:00Z,,Companies,cluster:ev-216,https://blog.google/products/ads-commerce/google-ads-analytics-ai-updates/
news:639d81441a0d9473,The latest AI news we announced in July 2026,Here are Google’s latest AI updates from July 2026,Google DeepMind & Research Blog,blog.google,https://blog.google/innovation-and-ai/technology/ai/google-ai-updates-july-2026,2026-08-04T13:00:00Z,,Companies,cluster:ev-208,https://blog.google/innovation-and-ai/technology/ai/google-ai-updates-july-2026/
news:a1d018f16fad79f9,Your Agent Aced the Task. Will It Do It Again?,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/ibm-research/altk-evolve-consistency,2026-09-15T16:00:44Z,,Agents,cluster:ev-217,https://huggingface.co/blog/ibm-research/altk-evolve-consistency
news:85052f9befba2c4e,"Async GRPO with LoRA across HF Jobs: a bucket, a proxy, and no NCCL",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/asyncgrpo-lora-hfjobs,2026-09-10T00:00:00Z,,General AI,cluster:ev-218,https://huggingface.co/blog/asyncgrpo-lora-hfjobs
news:075fed980e67c694,Rebuilding AUTOMATIC1111 with Gradio Workflow,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/gradio-workflow-1111,2026-09-10T00:00:00Z,,General AI,cluster:ev-219,https://huggingface.co/blog/gradio-workflow-1111
news:5cbcf08e288841ac,"Safety for Whom? Refusing the Right Subset of a Topic, Not the Whole Topic",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/MultiverseComputingCAI/safety-for-whom,2026-09-08T14:23:07Z,,Policy & Security,cluster:ev-220,https://huggingface.co/blog/MultiverseComputingCAI/safety-for-whom
news:fffbcba03b0b217e,NeoMME: an efficient Multimodal-native and Multilingual Encoder,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/Hcompany/neomme,2026-09-03T13:13:48Z,,General AI,cluster:ev-221,https://huggingface.co/blog/Hcompany/neomme
news:a139f80b159295ad,Fine-tuning a 350M Model for Better Structured Outputs in 100 GRPO Steps,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/grpo-with-trl-ifstruct,2026-09-03T00:00:00Z,,AI Models | Generative AI,cluster:ev-222,https://huggingface.co/blog/grpo-with-trl-ifstruct
news:cdd1118267ee925c,Give Your Coding Agents a Memory You Own,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/funes,2026-09-03T00:00:00Z,,General AI,cluster:ev-223,https://huggingface.co/blog/funes
news:b5500bc6503561c6,Training a coding model to paint watercolours with TRL and OpenEnv,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/train-to-paint-with-code,2026-09-03T00:00:00Z,,AI Models,cluster:ev-224,https://huggingface.co/blog/train-to-paint-with-code
news:ad90e6779ea3045b,BenchMIRT: What are LLM benchmarks actually measuring?,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/allenai/benchmirt,2026-09-01T21:39:07Z,,AI Models,cluster:ev-225,https://huggingface.co/blog/allenai/benchmirt
news:91dad0068ec24e5b,Introducing @huggingface/kernels: 200+ WebGPU Kernels for Local AI,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/webgpu-kernels,2026-09-01T00:00:00Z,,Developer Tools,cluster:ev-226,https://huggingface.co/blog/webgpu-kernels
news:4d3b17a749f42c95,The Open ASR Leaderboard Adds Its First Global South Language,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/open-asr-leaderboard-global-south,2026-08-28T00:00:00Z,,General AI,cluster:ev-227,https://huggingface.co/blog/open-asr-leaderboard-global-south
news:17177c100c915029,Training and Finetuning Multi-Vector Embedding Models with Sentence Transformers,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/train-multi-vector-encoder,2026-08-26T00:00:00Z,,General AI,cluster:ev-228,https://huggingface.co/blog/train-multi-vector-encoder
news:d21068479952e403,Granite 4.2 LLMs: How They're Built,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/ibm-granite/granite-4-2,2026-08-25T15:14:14Z,,General AI,cluster:ev-229,https://huggingface.co/blog/ibm-granite/granite-4-2
news:f1c76f23a788b688,"Quantization-Aware Healing: a compressed, 4-bit model that outperforms its full-precision original",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/MultiverseComputingCAI/quantization-aware-healing,2026-08-25T11:39:24Z,,AI Models,cluster:ev-230,https://huggingface.co/blog/MultiverseComputingCAI/quantization-aware-healing
news:9b54a38fa1b1a3f1,"Wire It, Run It, Deploy It: AI Workflows in Gradio",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/gradio-workflow-guide,2026-08-25T00:00:00Z,,General AI,cluster:ev-231,https://huggingface.co/blog/gradio-workflow-guide
news:966123ef613d7e9a,"How Hugging Face Inference Endpoints, Jobs, and Buckets Power Search on Papers with Code",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/pwc-search,2026-08-21T00:00:00Z,,General AI,cluster:ev-232,https://huggingface.co/blog/pwc-search
news:e3ddd7a65cd3a566,Measuring benchmark optimization in speech recognition,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/asr-benchmark-optimization,2026-08-21T00:00:00Z,,Research,cluster:ev-233,https://huggingface.co/blog/asr-benchmark-optimization
news:eab5285cfdebeb65,Up to 3.2x Faster Inference with LFM2.5-DSpark,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/LiquidAI/lfm25-dspark,2026-08-20T16:52:57Z,,General AI,cluster:ev-234,https://huggingface.co/blog/LiquidAI/lfm25-dspark
news:5ba78b757300e8cc,How Much Memory Does Your Agent Actually Need?,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/ibm-research/altk-evolve-hmm,2026-08-18T18:09:38Z,,Agents,cluster:ev-235,https://huggingface.co/blog/ibm-research/altk-evolve-hmm
news:d9524ab76177d5be,Multi-Vector (Late Interaction) Embedding Models with Sentence Transformers,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/multi-vector-encoder,2026-08-18T00:00:00Z,,General AI,cluster:ev-228,https://huggingface.co/blog/multi-vector-encoder
news:bf50ec5ce617ac83,"Same Cluster, 33 Points More Utilization: What Changed Was the Order",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/Dharma-AI/gpu-management-pt2,2026-08-17T19:46:21Z,,General AI,cluster:ev-236,https://huggingface.co/blog/Dharma-AI/gpu-management-pt2
news:bc290ba394fd0d91,State of Open Models: Summer 2026 Observations,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/state-of-open-models-summer-2026,2026-08-14T00:00:00Z,,General AI,cluster:ev-237,https://huggingface.co/blog/state-of-open-models-summer-2026
news:353217afc4f706b5,"Record, train, and deploy from one place with Strands Agents, LeRobot, and Hugging Face Storage Buckets",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/amazon/strands-lerobot-streaming-data-loop,2026-08-13T17:16:04Z,,General AI,cluster:ev-238,https://huggingface.co/blog/amazon/strands-lerobot-streaming-data-loop
news:57f8b7f378e9c39a,"What We Learned by Reproducing 2,200 papers from ICML",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/icml-2026-open-reproductions,2026-08-13T00:00:00Z,,General AI,cluster:ev-239,https://huggingface.co/blog/icml-2026-open-reproductions
news:249a5e1ede4df4c0,Introducing OlmoEarth embeddings: Custom embedding exports from OlmoEarth Studio for downstream analysis,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/allenai/olmoearth-embeddings,2026-08-12T16:14:36Z,,General AI,cluster:ev-240,https://huggingface.co/blog/allenai/olmoearth-embeddings
news:077b61a0fed02bcc,Thinking of ACE? We Can Do It with Fewer Tokens,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/ibm-research/altk-evolve-sldd,2026-08-11T13:37:10Z,,General AI,cluster:ev-241,https://huggingface.co/blog/ibm-research/altk-evolve-sldd
news:5890b1cfd4cc38aa,Build Low-Latency Multilingual Voice Agents: Open Weights & Full Deployment Control with NVIDIA Magpie TTS,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/nvidia/magpie-tts-multilingual-voice-agents,2026-08-10T16:25:36Z,,AI Hardware | Companies,cluster:ev-242,https://huggingface.co/blog/nvidia/magpie-tts-multilingual-voice-agents
news:815edfe6383208a7,Making Knowledge Distillation Cheap Enough to Run at Scale,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/MultiverseComputingCAI/efficient-knowledge-distillation,2026-08-10T10:05:36Z,,General AI,cluster:ev-243,https://huggingface.co/blog/MultiverseComputingCAI/efficient-knowledge-distillation
news:dfb586131bf3d3cb,"Meta is back with Muse Glimmer: local, agentic, multimodal, and open source",,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/muse-glimmer,2026-08-10T00:00:00Z,,Companies,cluster:ev-244,https://huggingface.co/blog/muse-glimmer
news:23ccd9ff0c11ef81,Baseten on Hugging Face Inference Providers 🔥,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/baseten,2026-08-06T00:00:00Z,,General AI,cluster:ev-245,https://huggingface.co/blog/baseten
news:859cdcef3df01ae8,GPU Management: Why Idle GPUs Are the New Grounded Aircraft,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/Dharma-AI/gpu-management,2026-07-30T15:09:09Z,,AI Hardware,cluster:ev-246,https://huggingface.co/blog/Dharma-AI/gpu-management
news:96537f9acc12bc3d,NVIDIA Cosmos-H-Dreams: Bringing Real-Time Generative Simulation to Surgical Robotics,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/nvidia/cosmos-h-dreams,2026-07-27T09:32:20Z,,Robotics | AI Hardware | Companies,cluster:ev-247,https://huggingface.co/blog/nvidia/cosmos-h-dreams
news:8088c1dfd69d5216,Anatomy of a Frontier Lab Agent Intrusion: A Technical Timeline of the July 2026 Incident,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/agent-intrusion-technical-timeline,2026-07-27T00:00:00Z,,Agents,cluster:ev-248,https://huggingface.co/blog/agent-intrusion-technical-timeline
news:96f5dc656a14a806,Bringing Nunchaku 4-bit Diffusion Inference to Diffusers,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/nunchaku-diffusers,2026-07-23T00:00:00Z,,AI Models,cluster:ev-249,https://huggingface.co/blog/nunchaku-diffusers
news:8549f9ed22c455ab,Grabette: an open system to record robot-manipulation data,,Hugging Face Blog,huggingface.co,https://huggingface.co/blog/grabette,2026-07-21T00:00:00Z,,Robotics,cluster:ev-250,https://huggingface.co/blog/grabette
news:c60864f37894392f,NVIDIA Vera Rubin NVL72 Delivers Leading Performance in MLPerf Inference v6.1 Debut,"System performance, efficient infrastructure scaling and continuous software optimization are key levers that determine AI inference economics. Higher system performance means more tokens generated, resulting in higher revenue. Efficient scaling means throughput grows proportionally as hardware gets added, requiring fewer resources to serve users at scale. Continuous optimization means generating more value from infrastructure investments. [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/vera-rubin-nvl72-mlperf-inference,2026-09-16T15:00:48Z,Zhihan Jiang,AI Hardware | Companies,cluster:ev-251,https://blogs.nvidia.com/blog/vera-rubin-nvl72-mlperf-inference/
news:30148e42a74b5095,"Emerald AI, Google and NVIDIA Launch Alliance to Advance Flexible AI Data Centers","AI factories are the infrastructure of the intelligence era. Scaling them responsibly will depend as much on innovation across the grid as inside the data center. Today, Emerald AI, Google and NVIDIA announced the launch of the AI Energy Management Alliance (AEMA), a first-of-its-kind coalition advancing data centers that can dynamically manage their electricity use [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/ai-energy-management-alliance,2026-09-16T13:00:33Z,Josh Parker,AI Hardware | Companies,cluster:ev-252,https://blogs.nvidia.com/blog/ai-energy-management-alliance/
news:76b87e6c9b5821f4,University of Manchester Uses NVIDIA Earth-2 to Forecast Air Pollution Across the UK,"Air pollution is a serious public health risk, contributing to an estimated 30,000 deaths in the U.K. alone last year. Data-driven insights can help — but computing air quality with traditional chemistry-based models is expensive, which limits how detailed they can be and how regularly they can be run. David Topping, a professor in the [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/uk-air-pollution-research-earth-2,2026-09-16T05:00:42Z,Isha Salian,AI Hardware | Companies,cluster:ev-253,https://blogs.nvidia.com/blog/uk-air-pollution-research-earth-2/
news:1ab64440a4b28a20,"‘Now We Can Know Everything and Do Anything,’ Jensen Huang Says at Dreamforce","Know everything. Do anything. That was the message NVIDIA founder and CEO Jensen Huang brought to Salesforce Dreamforce Tuesday, joining CEO Marc Benioff onstage in an appearance that coincided with the announcement of Koa — Salesforce’s first CRM reasoning model, built on NVIDIA Nemotron 3 Super. Huang didn’t just take the stage. He walked into [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/jensen-huang-dreamforce,2026-09-15T22:24:34Z,Brian Caulfield,AI Models | Agents | AI Hardware | Companies,cluster:ev-254,https://blogs.nvidia.com/blog/jensen-huang-dreamforce/
news:01a0a7ededa6d918,From Megawatts to Tokens: How NVIDIA Maximizes AI Factory Production,"On a sweltering August evening in Silicon Valley, as the sun dropped and air conditioning loads spiked, Silicon Valley Power sent a signal to an AI factory to adjust its power consumption. Varun Sivaram was watching on Zoom with about forty others — his team at Emerald AI in their San Francisco conference room, engineers [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/from-megawatts-to-tokens-how-nvidia-maximizes-ai-factory-production,2026-09-15T16:55:59Z,Vishal Ganeriwala,AI Hardware | Companies,cluster:ev-255,https://blogs.nvidia.com/blog/from-megawatts-to-tokens-how-nvidia-maximizes-ai-factory-production/
news:856e25806ef9c8ec,AI Infra Summit: NVIDIA Vera Rubin and DSX Platform Advancements Showcase Energy Efficiencies of Optimizing Tokens Per Watt for AI Factories,"Ian Buck, vice president of hyperscale and high-performance computing at NVIDIA, Tuesday spoke on AI factory efficiency at the AI Infra Summit, the Santa Clara Convention Center event that has morphed into a Coachella of infrastructure tech. Before a packed audience — with more than 8,000 attendees this year, up from 3,500 last year — [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/ai-infra-summit-vera-rubin-dsx-energy-efficiencies-tokens-per-watt-ai-factories,2026-09-15T16:55:40Z,NVIDIA Writers,AI Hardware | Companies,cluster:ev-256,https://blogs.nvidia.com/blog/ai-infra-summit-vera-rubin-dsx-energy-efficiencies-tokens-per-watt-ai-factories/
news:3092a9123492d90c,Heart of the Matter: How a Major Children’s Hospital Uses Open Source NVIDIA AI for Cardiac Care,,NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/childrens-hospital-open-source-ai-cardiac-care,2026-09-15T09:00:42Z,Isha Salian,AI Hardware | Companies,cluster:ev-257,https://blogs.nvidia.com/blog/childrens-hospital-open-source-ai-cardiac-care/
news:e52b0024cc5c06e8,"Perplexity Portable Computer Is Now Available on Windows, Powered by NVIDIA RTX","As local models become more capable, AI agents can handle more work directly on a PC while keeping sensitive information on the device. Portable Computer is a local version of the agent Perplexity Computer that plans and carries out multistep tasks. Accelerated by NVIDIA GPUs, it uses local models to analyze data, bring together information [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/local-ai-perplexity-windows-pcs,2026-09-14T15:00:52Z,Gerardo Delgado,Agents | AI Hardware | Companies,cluster:ev-258,https://blogs.nvidia.com/blog/local-ai-perplexity-windows-pcs/
